RestaurantId,Cuisine,Rating,NumberOfReviews
eCosF8p_Qp8guBt9LozOcw,french,3.0,1
U5f1QXqdLW2dJ2Cy3tfLyw,korean,4.0,68
iQo5aJwTL_ZrXCdPFKq-RA,italian,4.0,180
qtxrJUbyu6HQWqmcvN4niA,american,4.5,3
YIwYw_A_LRwK66HBTzogYQ,chinese,4.0,70
-f3GB9AGUqLFkXorluMFTQ,american,4.5,80
IkQGg0Tihg6cxUZcq9dtnQ,french,4.0,350
186fNhLP6ymshr5-CA0Lfg,korean,4.0,131
lESxFswvOPUFUzj6HsTnqw,japanese,4.5,643
zuiEL6WWZ0OXGS5whWfqGA,japanese,4.0,400
-7iUpGTNDdy4WjxLGYp-_g,french,4.0,66
7y7E2wavr-HBwEmq2snMLw,american,4.0,677
bVkjBJlAIwKAj9Aw1KVWjA,chinese,4.0,649
h9rymMeMUMOxQ9d93U0YDg,french,4.0,524
U5hCNNyJmb7f3dmC1HTzSQ,american,4.0,3416
hiTfA7vnxDSLv77nl6UQXQ,french,4.0,712
LF2_slTY37P0Ua8vI4Hr5g,french,4.0,299
wohFpHBKPLQbWr_ZEoIfNA,korean,4.0,1
vscYK65F_MUH8WqACKSdog,american,4.5,332
_EIOcf08ukoJXD_4xKfREg,chinese,3.5,14
9l5KqSTju9-yX8qmqnNkwg,american,4.5,71
OsEMa_QiTDiwSmoRmf8O3g,italian,4.5,34
JzvPC4N2rbZC-XFwZDsJeg,japanese,3.5,121
mlJpfJMCS_bFnR5cWX6DTg,japanese,4.0,196
LflkBDk2-VlaUQ00MZbOQQ,chinese,3.5,5
nVvhxrp2qUzJXc84v3GnOg,french,5.0,2
54SrQVVhGcvfuIkFabQ8KQ,american,3.5,773
3FCxi2imtP_wMgsgsqIQOw,french,3.5,199
00mykkev3tKCjTsKV60yOA,japanese,4.0,593
uA0ua1WnE43E0PrQxni65g,french,3.5,146
tOn-wEQ06ScrgeU5Ljw7Gw,american,4.0,430
0Lnp_fi3gI2bfJ8RcMDfjg,japanese,4.0,249
hmwa4FyeLqwNTe6CNTA5tw,italian,4.0,45
ZodRffm6pfjb6PPtvOZ5AQ,chinese,3.0,32
9o3Shnn1KK5EHieKE-YKIQ,indian,3.5,258
SfB-k41gTR7nrEqWPHf_ng,indian,4.0,94
CqQ2Og9kf-LhlUWtODalCQ,japanese,4.0,653
l7Z0p-PkSwIDPLPY1TRl8A,italian,4.0,227
dh5r9-SbN8xJ76XvnayWLQ,italian,4.0,488
JrJRfpGicISz_Gt9LkPMvw,italian,4.0,185
dOQjniOt57mI9l9CmrCSJQ,indian,4.0,34
yIOrLru3Bk2ChHHRG0tKxg,korean,5.0,2
HsEK7jGmzI7KP1e0N_6uQw,indian,5.0,33
VMknjkbfktlH3Yd7q40ckg,french,4.5,74
R7MDZP5G374JA1-kaR2CLw,indian,4.0,72
6_QdpGBllowmf94fqZr68Q,italian,3.5,618
mt4KWnuakQLhJ6NhgbXqVA,indian,4.0,6
HGLH-sa-Fp3X6UXcaG7U0g,japanese,4.5,16
GFu9tYQD3y8HhSJ6tG4rYQ,indian,2.5,21
NiFmuqLM-apdMX_jBPVIgw,japanese,4.5,125
GfC7pvsvhZX4-QAeZ3z_Vg,japanese,4.0,212
TMzgYJWl-DeKaA3kGcuK8A,french,4.5,327
gHw2LnjgqyJclvlOjISv6g,indian,4.0,25
h4VCnZ2aZ33mdenS_ZI7jQ,italian,4.0,348
V9Aa3cQ86s0YZEKj61-Dog,american,5.0,1
ynw6F1JVJN54IvwLeHRn5A,italian,4.0,39
02wYNDGNJpxv-oIQpT0oRA,chinese,4.5,18
VxVcva5YiUrwq2j4eJCFAQ,japanese,4.5,14
nw5_0jb_u2a6nUt4Je09Xg,french,4.5,181
y0F8Zet5HrP4YXqKaWwQ-Q,french,4.0,91
0SakkRuHhECsDsZ8mRkisQ,italian,4.5,365
EL6Qg5LzrfhDFnF7MUfGLA,chinese,2.5,37
PBh9J_5HF8dtg2MTTUqVnw,chinese,3.5,25
RRg3P3NsYzutXn5M6mluxw,indian,3.5,37
C5wHXhhX7mjDSA-RJ0AiLg,italian,4.0,79
KLRvWv8y0Vs3x-HDgmD0VA,italian,4.0,116
61H9oV-8y6EMZdcKnQc-jA,indian,4.0,218
OUXpyNFn4XY-2cNyURHCQw,chinese,3.5,28
09y5uyX7z41mjoA9fVF1bQ,korean,4.0,382
D65eObUbArHu6UiQsUasgw,japanese,4.0,722
IZGmct19s3P8oZsHD8M62A,indian,4.0,17
LpVbI-E9C-CSp7WhU5h2Iw,japanese,4.5,422
n052CcbDffFBP2yoQk1TpQ,korean,4.0,102
i-s1bcKdqQdm6JiVN0JRMA,japanese,4.5,132
cbhdOSn-nezgnH3lxPJM_g,italian,3.5,270
JL_p-OHtSEYVfoeLQQgqDA,french,4.0,834
B0gSpE__eZtSZHOnrAEESg,american,4.0,66
c10jv8s_MJdFFOXviSt2Ew,chinese,3.5,144
F3kbLGkAc9pNn8O_AElzbg,american,4.0,60
1jtNrYktZpxCIXCc_1HsAA,chinese,4.0,24
flmNwrxQfYNvWp7_-fZyDg,chinese,3.5,56
nlmFAz_93gjSUfmvmv8Tog,french,4.0,556
rssWR0396cR0Wy89azPYXA,korean,4.0,78
-W5OVy_1GGoT_6_WAQzmsg,japanese,4.0,70
HTZ9GOR_Cylt6bxG55co7Q,french,2.5,174
OxDQEp4dxrMJxe6KxfNO2A,american,4.0,76
t8npnkz3aIO2xbXVQz6C7w,french,4.0,81
_3QRn51W3IoqBzc9fYet4Q,italian,4.0,276
MeUq9lombxM9alxs64tejQ,italian,4.5,444
inI34xFWJoIGqw-NZwKitw,italian,3.5,93
aM4h2RwyHyngSDehB_qq3g,indian,3.5,157
J9xVQScnr0lYWl61_mLXMA,italian,4.0,798
IYwz7ck1OZCoZqW0F31pLg,japanese,4.0,36
HAKZevk9Qde1qWb4INzFHQ,chinese,3.5,22
GDqIF-JMOO-8EM3yKn25_w,chinese,4.0,14
32nkcoqPk0c1BYuka2enqw,indian,4.5,3
bacGm8cL-vUPHdR18_M7bw,chinese,3.5,75
rJJiGJx3kfMAxtD7P7okHQ,italian,3.5,800
WkN7pVHWEXpHJrIS1ohXUA,indian,4.0,88
DPDznXYX5DBLBASKfxQ-DQ,japanese,4.0,882
ehyZHDeH7d1KOJLrOHfnEw,american,4.0,301
TSj3yJCHBMEQ0caKtMX9ng,italian,3.5,90
80h4Y4OwRBzSZqH1-0i35g,korean,4.5,38
PwrYnl3j3YCGzILX_5UHpw,japanese,4.5,27
pMgk7E6bCG5Aj2sLuowobw,chinese,3.5,55
kQa2W0D84lwO31QgUPoOLA,japanese,4.0,135
UJtUaOXnwtQA1rb-4BHsCg,chinese,3.5,29
Q4n9sIofNcwZ4y-3swaKKg,korean,3.5,58
26emJlm1YMFyOCezfgVk4g,italian,4.5,95
KDr72efaFAcQXccdA4yoaw,indian,4.5,10
tA1QO_GParSsaOaO8UoBvQ,korean,3.5,539
BvnEhQ_8Db95Kf0ZGa4s7w,american,3.5,146
51_f1MyuRFpEIpzb57YmEA,american,4.0,304
ATqzYWJLxhNlaXGjmHGNZQ,chinese,2.5,43
qF7MR9gKSkDrIA0ACw4TZw,japanese,3.5,424
faukkggAc_tuJ4THYlf4fg,italian,4.0,493
mZALre3ahuetu5X8_uUJew,indian,4.0,401
6AgpmRu1zjO_eNhoMhTE-A,american,4.0,305
BbzVXf9Kso5Lam2OzUeE6g,chinese,3.5,79
AJKcsxpc9IthvhdEnfqogg,chinese,3.5,95
cJREPXNhyznkLrKhjg9hoA,french,4.0,369
IVjpsmmsgc42k9K2RZR3Qg,french,4.5,117
FAALx4s7PBtCZWKFqRNPNQ,korean,4.5,38
ZcmTj4LhC1w7YxJCzkxb4g,indian,4.0,17
yl49QxoU_RDHR6wQy-j34Q,chinese,3.5,8
ya8HC5_97zGt3wNPWNNENA,korean,3.5,714
wbOeQWie2YoRWuNkiI5BmA,korean,4.0,353
CBsNd6iuSyiSMPw2pOzRHw,italian,3.5,102
lbqm7geYKkE9zf1Lk-ivSw,japanese,4.0,89
PYcL2z9gHj6-ZTlViT9Nqw,french,4.0,1946
9DceMTrjyVqBgQRqgR6GWw,indian,4.0,1512
-D-ye8DU5KndJ7mqBpKU1g,indian,5.0,1
t7BIiUN0tFg33kySuuQ0aQ,japanese,4.0,265
fBDnGXpDXFAgpZDB0XDSvQ,italian,4.0,50
aK2ipD9K8-usBw_gkvvJuw,japanese,4.0,249
xJm9JJLooQ1Sc7ncM2-JJA,italian,4.0,1132
C6f_MQaRwIbJ8diailVaCA,french,5.0,68
gSkAfUFw_iM2CX2FqC6TwA,japanese,4.0,442
LfRiA6RORToZUSJUHkZBVA,french,4.0,676
Gd3_3mxOvj2xYiqysV8rbQ,chinese,4.0,1463
WDVzL34VpkiYOtknS-NpWQ,italian,3.5,138
UtknyDJ_DPut-FKRqs0wpQ,indian,5.0,147
j0n_poMVZnODYOFviLbh0Q,indian,4.5,1403
fsZIYlkhLbZjUpqQtjGeHQ,american,4.0,46
pb_cHcy8D8UC-jQ-Q524ug,korean,4.0,80
U74_3F7r3tMhd6dmTmDBxQ,korean,4.0,656
C6NvtFvXo86_kEWi3qBYWQ,chinese,3.5,67
8wMJdpw2R_4VfS55itB_gQ,american,4.0,303
g_5V15Xp1OvB1QXuGMstYA,chinese,3.0,481
aoYDuvipcT_XGAM5ckFJnA,korean,3.0,67
pRS2W9NqdsZ2z11yKrOo5w,japanese,4.0,1
XzkmePjJC0ryuqZp5qd12A,italian,3.5,228
9BzRiWO6PSdR-l3dzCm3VA,french,4.0,377
ZWPgzW0qqtksyI3GxCPM-Q,french,4.0,118
__2sT9sXXXnKLgcJCjY5JQ,french,4.5,36
Wt306odjwl9oRhN04IMLNw,korean,2.5,66
CEOm_NF7EeDZR4ozRZvCSg,american,4.0,48
oXkCGBRjP-qERDlEgPlwxQ,chinese,4.0,77
1GQhMgBa098ptUEBIuR-pQ,korean,4.0,42
9o4y3IqpFDaj8FddJ6oi2A,american,4.0,111
CIV1wpkbmpdMPDCl1lNWhQ,chinese,3.5,26
5mCpnWF5W6zJ4esmxg7hsg,american,4.0,58
IDEq8v88W58i2QZuNFjl-w,indian,3.5,148
zBButa4blgIhHru9B2qMrw,french,3.5,126
xSY8MI449l9HvKJKBSlVHA,korean,3.5,241
8mNN98-kejLAJLR9p7_mvQ,indian,2.0,18
ifF_11thSAez-EK9K3ezmg,chinese,4.0,15
5WxJpbVulMGpr80XFwiRkQ,korean,3.0,20
1CfowrfIQtEW520wsrO4Zw,japanese,3.5,44
tt4CLZz-Az3IimdRtZ2KCA,french,4.5,49
mHBhUxHgDGjsB1LJl4qW0w,japanese,4.0,953
FJIa0eSaMIcAMba1hVYV3A,japanese,3.5,51
3rgdWZzPpcxeAMU7PXgoKw,french,4.0,89
WBJLoLeRSSzRDrzOv5IRng,indian,2.5,3
0y6eQXDw2RDLuBwkY02xGA,american,4.0,189
DCiEo7qucPaEj7Gtdj1U9A,italian,4.0,319
m4MPLIv-WsGdcB7GReE06Q,italian,4.0,72
A_e9adJ7v_U7trur2JMrgA,chinese,4.5,11
IErfGS0DASSJfYU73m0Sqg,italian,4.0,1099
S3dtt6qNyYfdF-I4rZTbXw,indian,3.5,11
AVlPC5AQX_qQMEf02H-wug,american,4.0,476
auqBQYuADVdWaTO-RNBeoA,japanese,3.5,470
Zz-1pzGqrgParLQ_LzY0lw,italian,4.0,171
hhqUkocxtcnILE4hKFCoPg,italian,3.5,66
mp7YQdBWIHqmJoZlr-K32g,american,3.5,74
m3PS0tIaa0ChcP8Y5S-DrQ,italian,4.5,42
5AD9nY8UrYlCVMb3Y6KeWg,korean,3.5,925
SFleMiroXTeWnXfonRic-w,chinese,4.0,8
VP_HZr_j0dXKd80lUBfsyg,american,4.0,174
yQsIfCcepYeQ9nelYdAIUA,japanese,3.5,118
m86CNmYThtzzWB3nPnrhbg,american,4.0,251
XiIBASyS65DX3E_staW0JQ,chinese,4.0,302
5ZCvexz7_WHJCRgC3yGczw,korean,3.5,495
NhSrBO0VlTiRK6VMDO3LTA,korean,3.0,3
QMjwVS8CAJ72T5PLiSx3GA,korean,4.0,59
qGgQMVExGERqGhZNDM2ROg,chinese,3.5,448
I2Y3_18dUz0CaSzsx_x7Ag,indian,3.5,97
poECelUuZjcM6xSlYjqxbw,chinese,4.0,34
1pbM_bWgGfTbzR8ou5vb2w,korean,3.0,290
FST41XVNfiBgJHkutII-3w,american,4.0,187
AJjQwst3ppWZ9BCfk-tQPA,indian,4.0,1
yc4vsT-Q4Ej1_9hr94DxkQ,italian,4.0,732
L1Jw7GRSp9uS1l7PGSVVng,chinese,4.0,9
XzMVQtnifzlFoq6Uj4795g,chinese,3.0,56
BCxcRMJrnKu3yrWY45eAKQ,french,3.5,16
kA0z_4_TG_kYfCPXDzbmBw,japanese,4.0,94
j8M3pq0KmaI2JmQ3ZN9Tbg,indian,3.5,67
15_ODtslmB59M-FxU-mvUQ,french,3.0,467
AeLz0uoZH3hxmkcXlwUIGg,chinese,3.0,83
7uJBW357VM1x57vBbILrgQ,french,4.0,100
ZvKv8yEEadrdxuhlZ2nyiw,korean,4.5,3
KJTTqIxuB0BEsYxLaYyAZw,japanese,4.0,219
VdNb9hmg9Fh_tbdS3qHVsw,chinese,4.0,24
2At9cxG4uLElc_INpAe0Lw,indian,4.0,60
qgNTehLIqShtah57dFLPKQ,korean,4.5,8
XyICIfSun7HWtBEUFux2PQ,italian,3.5,145
Wezt_3dALzHmfXjHOPG4GQ,chinese,3.5,20
UVQrrOqHEjlYLrh5D9t1ZA,chinese,3.5,20
jmT8ep8WIXEPOwugYPeviw,american,4.0,105
5xk_sMKB5S-uo_6mgJqA9A,indian,3.5,84
tku05qRnWxN1P54mJZ-t1g,japanese,3.5,176
2TWJdgcdVmvyeBoWTUDEww,korean,4.5,74
sUVRmTS3gwZtdDbjA5TPpA,indian,2.5,8
wJ-MPdFSPUoChucj-r6YxA,american,4.0,130
nQfPwIasXCi8NwNKq65vfw,indian,4.5,86
os09iVkYkzIg9G1xEIepiA,italian,4.0,390
43y93456fzLVTF7LdlZikw,french,4.0,426
E2mNgb479B3BCfwi2G_KdQ,american,4.0,359
dWc0ijADaD6ZdclJ5LqQdg,italian,3.5,137
1x52iJEKL-7E50m66g42FA,indian,3.5,6
5yEX566DCppdRBcd_c1jvA,indian,4.0,63
l2b6HJGarUxoeLnM9syTmg,french,4.5,90
80jmHsdVmeYxaoAHaegKyQ,american,3.5,44
bJdS98j_HTfyg-xUlu6V5A,american,4.0,363
yFub1BhKEP-W-_ZM3_nJoQ,indian,4.0,243
vMMksKkSBPf8gsRsFW86rg,chinese,3.0,7
LTi4_wcCVmqQeJ_jgTEbOQ,italian,4.0,640
dtk1Cstz5MHr-B1AOM_nXA,japanese,4.0,971
BhvF_YZoZiPkXJNsb-0pBA,italian,3.5,103
d6r6Bx-FgNuPrY6-EpeoVQ,japanese,4.0,327
l7RpTuovYPl2GsJiopIaBg,korean,2.5,457
O9AnGazrv5nz7p5mC6FwbQ,indian,4.0,451
R_kM3maXKOn_evtyhwvjgw,american,3.0,23
J85NKgA4tOgBAoqxu0vBNw,korean,3.0,202
5hUV9RDTi-DvjU_OpIit7g,korean,3.5,554
4J2Z8dqPUC9yRpFXBgABkA,french,4.0,122
vWoT1h8E2eWvIdJqpuxfdg,korean,4.5,150
u8seGm3CnP6RGEiimftUIQ,japanese,3.5,394
4pkQohExoYIGYjCsfKJA8Q,american,4.0,4
_AqeaDQnMaErG19LobuU8Q,italian,4.5,272
eA64YkTdF9QZwrPtXBBSkw,japanese,3.5,5
qgPYGl1Nuie2XBF1YqJHSA,american,4.0,116
geSr15H5wurRsaeIreKmRA,french,4.0,59
0wzQPZvvbUqhD7D8JNkGZw,italian,4.0,100
WH9GqcrmWIepu3VpFxaInw,french,4.0,125
6FZf17rNThWKoF4EU18wnw,japanese,4.0,218
cL8TLMCbs2B-vgy3SFtPGg,japanese,4.0,287
9w3zIx0-n7qPLQynU8saHA,french,4.0,84
-BWRdjHW6CtMGIRLMxEVQQ,japanese,3.5,162
V_s192GXiLD9Zmboyykllg,indian,4.0,11
M3IbtfdbV0Tmx-OvMpZH-w,korean,3.5,39
lIE4KHySIenwPbta1JuM8Q,indian,4.5,75
ZYcUU_9VbOdV-OHGBTMm3A,korean,4.5,4
ysqgdbSrezXgVwER2kQWKA,italian,4.5,1606
XuberRcn8B3DhPXTLzab8Q,japanese,4.0,167
Ww3aAPf0sA5ygAXu2qV1ZQ,japanese,4.5,40
xGQ26ijvBi9DKVVG7DQOlA,french,4.0,288
S6r0P0PItA9EYHV1nCiQgg,indian,4.5,305
TemMTqYoDJ53doNF-PCKZA,indian,4.0,205
kwq1W0opBnOYKoUXWYyQ5g,japanese,4.0,67
pgGT9m03pNI15Ag2pAdY1Q,french,4.5,236
_Vv-J0FFJtDBbgZpYBf-cg,indian,5.0,6
jho1TctWYD-IZoWhkxqGLw,japanese,4.5,78
B9JGlCZ6XkKPXXhTaYwAlA,chinese,4.0,26
g0ELjSBBNR3YMDa1I8l1AQ,american,3.5,71
Slg7AO078Sc_V-Eey_q-1w,japanese,3.5,5
5Akss-swwfyoSVeIsDBbvw,italian,3.5,1286
uaC_4pjwtdJ_SngBsJABHw,chinese,3.5,15
3rQYiiLz1g29D4qHJEUq4A,indian,4.0,53
sGwQYKPaMJ-tD2E4fQ0EJQ,chinese,4.0,178
wQjQHZKH_DxwntbSe1QdxQ,indian,3.5,931
7sW7ebi_A8gpECJe0ycQSg,japanese,3.5,44
sFxXJP8i9ldd-7UFHgJSeg,indian,4.0,106
PphgRM2pDtbAB6pBsU6r3Q,chinese,4.0,3
EsHcyOLHaK76bQuU7bwiTw,italian,4.5,236
QsujlS_gBXtR6SQjWl02Ew,indian,2.5,10
ly02f_k_5VYnSTakZ_bxlw,chinese,3.5,45
e6pF5tzU3W2ufrWDZxVIeg,italian,4.0,54
9swQUXonUy4ae5AWSWHzxQ,french,2.0,187
x7apQYW3lRYo0D7Fv3q3FQ,indian,4.5,4
DFxqKgVoJxYmKLIBxjpJLA,indian,4.0,16
dJmC6GmMgX3VLSdaLhcJdg,indian,3.5,198
9dikwBwukRl26W6Jqo09nQ,japanese,4.0,177
b7Eg41LKjL2BtOXEqVCoeQ,japanese,4.0,807
RVHR-au9294WeTL1oAEg0g,japanese,4.0,137
jb-Fe1cC3ZARF9xyFvJQYQ,indian,3.5,136
6CaGhpvNWMazJZL1v_JkCA,french,4.5,158
XI-kG81h58ZhlDN9AFeecQ,korean,4.0,8
T1CRoZ-f-hwrjdkBvt7_kg,indian,4.0,116
eZ2eaBKoeqaY7C-_ZbKgPg,korean,3.0,44
QPTxlH9KxraVczH-Ckntxg,korean,3.5,58
IaxvQsInzse-u8gn9CoE8g,french,4.0,100
yy8jf3cnbXG4KOLGNJVfig,american,3.5,744
_t0sNRN5yfj1nEopg2bwwg,indian,3.0,2
XInU-DVHFwunAnsOL8bOrA,italian,3.5,98
B2EVXQCqfzludPiWWuZ8ag,american,4.0,27
fxNbIWUppKvkEl09DT0QGg,japanese,3.5,25
lDhlNQHgzyxgi3By7Ko2LA,italian,4.0,360
if6ZZopcH51YQ7E3y4BxaA,italian,3.5,337
AbfZkSRMtiHE3naWrN-0Eg,chinese,3.5,39
HDmk_Rhk8iZM5ULL70QsPA,indian,3.0,5
GQvpOPnaDqJz2A_-Qwi_hQ,korean,4.0,132
ZxfXy-odIz_Xi1i9Uu00pg,french,3.5,640
fmxbeLfb5yR9-4V-l2NG5A,korean,3.5,26
w93lFfr90sFUTquw8UAHWw,italian,3.5,162
fKCbpU4CUazTwg3wgceHnQ,indian,4.0,5
RUfsaabXoeH_FDKS8ocWjA,french,4.5,191
xEnNFXtMLDF5kZDxfaCJgA,indian,4.5,8764
97q5nUQTuBo_h00XCxna2A,korean,4.0,1353
RblOaX5732Y6r1OtVoHOVA,american,3.5,2
0Gx08zPfwP8tI2Hg4r6AGg,italian,4.5,48
SoBdWOxymmY5yKANn63UWw,japanese,4.0,214
hpRrYBbKUqv8ewFKDjbjoA,french,4.5,153
qZgRPGUl01ldRuTd6pSOnA,indian,3.0,188
rtD77CWSUh5FVp9kXn_0UQ,american,4.5,43
-wjZ7lZgDaaD9OAOUMdVDQ,korean,4.0,6
yj4culC4vfNKWXdj5ZxJ4Q,japanese,4.5,102
wm10mMj_41_-l_gRhRH3TA,indian,4.0,326
YDcm61sM_BP_FKmFLgoPAw,japanese,3.5,108
LIxm2VH7kJtNM5diV4PL5w,japanese,3.5,97
D2di7LFb-38pTdkMNiKmpA,japanese,3.5,92
ZirjSKKF381tV7VJpAGfeA,french,2.5,17
pB_eYQKqczE--IOyGq_PVg,chinese,2.5,21
LaBJkwwC1lrYtooJQkvh-A,indian,4.0,15
BhFOYn0nRcugPJM03r447w,american,3.5,246
5UqEDoMZCrvhSKgCWg5GGw,japanese,4.0,121
bE6ZMhgr1mjBvpze9zUROg,japanese,4.5,65
MfbVI5reXLIIs8Cc2HwgQw,american,4.5,1330
Hp1ZDTeJOP1NrY2aFtROgQ,american,4.0,259
nMWqlWid2YfDeutioit_0w,american,3.5,962
j4n3RbL7QxN5OZmEA5V1Cw,french,4.0,131
NVCLcLa_7LMEJipAQmNlZw,indian,4.0,158
zdX9mwhoknXXYL1GCstnow,chinese,4.0,9
N4V9aeManzL4PhjZX7iKKw,french,2.5,2
lSelLuQYWfKMrYO_Dka_Qw,italian,4.0,323
K6ik5ceZaea55wXnmHWz0Q,french,4.0,174
8xDbEfYXuPwi-94LLcb22A,chinese,4.0,51
QaEqD7q2GtmlovBOPC6yIQ,japanese,4.5,140
MH08_pIRKsUSwfkVYxUE7w,italian,4.0,339
Pqp4dGeEwCG1cH9mZq2rJA,indian,5.0,1
54om5q7V4anmIXw2PdNJbA,chinese,4.0,25
bpeeh-kkay0ZE7mGXsCVKQ,japanese,4.0,112
9GPRbrLHvPmLScQVw7L3KA,italian,3.0,118
d15lwNLOlLSeaAYqPadntw,italian,4.0,196
NYdIAon4Wj5ZWVFpSNEKsA,chinese,4.0,47
LcmRObvsi8JkxFCJ_l2_1g,japanese,3.5,114
jt_mFVGnAcPx27vIz4o29A,french,3.5,1212
H5QnLri9HsNsW6smb7digQ,korean,4.0,187
sng5ejEyAA22ncDwxdu2lw,indian,3.5,123
Fu7J2Fwoj_S6Jpg9dULzKg,italian,4.0,336
AKaO-EaJ8EgUnx5EPZ8N4g,indian,3.5,93
j8_-krHoD9jGcQ2HKEdpQA,japanese,4.0,58
TlgASrwWFlnx9D1ZiKjJbA,korean,4.0,131
e_pbcF-lIHXvBiQwsKnkrg,american,4.0,42
OpUM9bpPbk8SV5JNosGyHQ,chinese,3.0,23
q-QEwZi32JCnjb7zbY-PQw,french,4.0,31
FcW8S5PF9XOq2jNRTq5u9A,korean,3.0,5
iBJgilA8hWEB0JUUPOJlCQ,chinese,3.5,40
FtI8OKz6P1qiwQkJ1ulP_g,french,1.0,2
6a1AeJB9XYKbneoMWcCzfQ,american,4.5,110
NLZsTQQQ-jttCAQkKBmqoQ,japanese,3.5,163
741IMLpXPq755tDaEYXAtA,chinese,4.5,197
zMsmQ6WLgQAjVZyVbirO1A,french,4.0,681
YMh3vH--fzLqiOAyL_3T5w,japanese,4.5,207
9e78dH4McZRT5WcoSCI-zg,indian,3.5,16
7e8FVymrqoCMQQ8oyjOLAg,french,3.5,321
W9wDa_EB0h2p5JG6P6lyZw,french,3.5,311
OWAfPuMnSqn7Ru1_RNH8fw,french,3.5,275
Tt9Mkrgd5Zj_ZJEeU0L7Gg,french,3.5,378
cvbgnHz3n-joYo5rqYfkHg,chinese,3.0,14
BnSeJ9yRfJ09RoQ0euR34A,american,4.0,259
HnvxdOsae7KIEXNZi04iFQ,american,5.0,6
yZs_A8r0qDz7Z5bR0C-aiQ,american,4.0,559
-3A-kTdW-P32hoOMQeBl-A,chinese,4.0,13
Kbk_759zwP0Rk3SAXdrWHg,american,3.5,1091
jzRMMDfr2xB95XM4UaijeA,french,3.5,62
y8xZmhrp6zKnxJNtqFa_8g,chinese,4.0,28
1ckkPS7KtGSu_xXXWKcbvQ,indian,4.0,140
dzI6MzwKbrhJN5dEeUbX0w,indian,4.0,538
Hoq8s-NePq6_3QxJhR7oNA,french,4.5,176
tHY4jNvSgdIYoWnE9b7IZg,indian,4.0,8
XEcN3K7gIu4yC8wGB4zPjw,american,4.0,158
eHSu9NDWPJ3BvQDmPEJpfQ,japanese,4.0,160
Duh9gmBVHodHKQaQqsyZcg,american,4.0,463
RYKGs45OjF-vlb2Ds2Jb_g,japanese,5.0,2
6jgIfvh_Pjm2LQt4SfoBuw,chinese,4.5,9
dkAj-3gmkvdA4XkJmw6hCw,american,4.0,162
Ju1Tu3Dl1qVmqEuD4Nyo7g,japanese,3.5,49
yZJbealagfujEkgesAl2hA,italian,4.0,1345
BEYmqrP1_TC0nhnTGKkkJg,american,4.0,342
SJ82Jd2eJxtu3oCj91sqPA,korean,4.0,115
PkA0eLD1AZ0voGAmUSG9mg,chinese,4.0,35
q1uIqB8PvyCCX8TajaRYBg,french,4.0,1171
yHXJFk_oialGqTUfyMVfoQ,american,4.0,364
tO4c-m81ftQvrDmod5UDmA,french,3.0,104
k1zrPPGGMQdlHopP3MnxrQ,italian,4.0,177
rEbwps11tIERRkwQrIXQog,chinese,3.5,735
OfqANzeWRlZrdHQuG7pI0w,chinese,3.0,143
u3CYKqoxhDuWqB2DlzusMg,french,3.5,55
8YMplA3OLfE8uBSai6cF7A,indian,3.5,10
pk89jzL1RsE9U0thf_z6tw,italian,4.0,1421
WkwmXC4g1hZUprvnVHOJDw,american,4.5,74
d6vs1a7nVwhRVk4Ld89_hQ,japanese,3.5,49
w2-VGvlBCMYo9ko8Y_PzAw,indian,5.0,4
QY_IgBYFzRulRV8sYUkHZQ,chinese,4.0,210
er9ZbwbNiJtb25c0ogCRdA,korean,3.0,219
GDWVTV11eq92ElXD9mstBw,korean,3.5,1364
48aOA2rflIt8d2zCSuNG2w,japanese,3.5,176
mhr7JHHBlptUxU7pjif5lA,american,4.0,583
iV5yy8EbjsPoYWtjRhB61Q,italian,4.5,104
r1JdJ_LF2S2iBZ-r1g5yzg,korean,4.0,29
lgS9lE0Y9FhzT68zCj5QCw,chinese,3.5,167
gNFgZSfndMAjK0ClvQ5Q2A,chinese,3.5,15
-tQ9Zlb5d9PPlDz_6UgV7w,italian,3.5,310
8p7Z3TaJCQWoCz5iBmMLWQ,korean,4.5,9
ga-N9Bqz4y0kP8qlvyClXg,chinese,4.5,4
pGr5QuQU7Ur5GHLvXbT8bw,indian,4.5,1052
e6IRd3qhCh8VhkFWOJ27mw,american,4.0,40
HXLDYJ6Fznjn48VbE_8cow,japanese,4.0,284
3kq1_dUIPrA6BFTuX-M6mw,chinese,4.5,12
Gh69oBruvlEieK1FEFkvWg,italian,4.0,259
8PhwiTru5teSaZ8C6hrIww,french,3.5,1105
kYJbGSjyXocbRrgMV-zExg,chinese,3.0,104
CZg05roVBkzu1QzxTHfkPw,french,4.0,319
MSw9X444Qaj0Iw2j3H9ubw,american,5.0,4
fwH7iD4-xY2ABrlZznP8CA,american,3.5,113
Gol6yMg-EYy2-unPykGXvg,indian,4.0,4
J2ks4DGmJ286xUI8WzlYeg,chinese,3.0,40
pEJ5Zw3ogzbCpWAa6buJjg,italian,4.5,88
Z263fPuSX3B3xNE7izgirw,chinese,4.5,6
j9av5V_plJj3LFW8PSFNVw,korean,2.5,4
sHzkRr-86LIzIWy5vTZfzA,american,4.0,191
_fZQDgmasvWBtCTj9583lg,chinese,4.0,10
DjLxykRuP8OFtGtPPZpfdQ,chinese,4.0,56
aq0SXPyy_dpFjcfvTDRxBA,japanese,3.5,408
